Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
58417-17097,OF,Brandon,Brandon Nimmo,Nimmo,8.97142828078497,21,2700,NYM@STL,NYM,STL,IL,Finger,,,0,OF/UTIL
58417-81622,C,Mitch,Mitch Garver,Garver,8.686363913796164,22,2700,TEX@MIN,MIN,TEX,,,,,0,C/1B/UTIL
58417-53994,1B,Josh,Josh Bell,Bell,8.53529447667739,17,2700,ATL@WSH,WSH,ATL,,,,,,C/1B/UTIL
58417-68547,OF,Tyler,Tyler O'Neill,O'Neill,10.385714576357888,21,2700,NYM@STL,STL,NYM,,,,,,OF/UTIL
58417-13354,2B,Cesar,Cesar Hernandez,Hernandez,7.375,28,2600,CLE@KC,CLE,KC,,,,,,2B/UTIL
58417-79918,C,Kyle,Kyle Higashioka,Higashioka,9.326666259765625,15,2600,HOU@NYY,NYY,HOU,,,,,8,C/1B/UTIL
58417-38112,3B,Gio,Gio Urshela,Urshela,9.029629742657697,27,2600,HOU@NYY,NYY,HOU,,,,,4,3B/UTIL
58417-38252,OF,Stephen,Stephen Piscotty,Piscotty,5.947999877929687,25,2600,TOR@OAK,OAK,TOR,,,,,,OF/UTIL
58417-13792,2B/OF,Kike,Kike Hernandez,Hernandez,9.09655130320582,29,2600,DET@BOS,BOS,DET,,,,,,2B/OF/UTIL
58417-79400,OF,Dylan,Dylan Carlson,Carlson,9.758064516129032,31,2600,NYM@STL,STL,NYM,DTD,Lower leg,,,,OF/UTIL
58417-17014,SS,Andrelton,Andrelton Simmons,Simmons,7.515789634303043,19,2600,TEX@MIN,MIN,TEX,,,,,8,SS/UTIL
58417-119444,C,Alejandro,Alejandro Kirk,Kirk,7.376470677992877,17,2600,TOR@OAK,TOR,OAK,IL,Hip,,,,C/1B/UTIL
58417-54068,OF,Hunter,Hunter Renfroe,Renfroe,8.095652041227922,23,2600,DET@BOS,BOS,DET,,,,,,OF/UTIL
58417-11344,C,Jason,Jason Castro,Castro,8.264285496303014,14,2500,HOU@NYY,HOU,NYY,,,,,0,C/1B/UTIL
58417-79223,1B/OF,Josh,Josh Naylor,Naylor,7.730769230769231,26,2500,CLE@KC,CLE,KC,,,,,,C/1B/OF/UTIL
58417-79225,3B/SS,Luis,Luis Urias,Urias,7.914285932268415,28,2500,MIL@PHI,MIL,PHI,,,,,6,3B/SS/UTIL
58417-38282,1B,Daniel,Daniel Vogelbach,Vogelbach,4.589655382879849,29,2500,MIL@PHI,MIL,PHI,,,,,2,C/1B/UTIL
58417-13858,C,Christian,Christian Vazquez,Vazquez,8.723077040452223,26,2500,DET@BOS,BOS,DET,,,,,,C/1B/UTIL
58417-16950,1B,Miguel,Miguel Sano,Sano,6.949999809265137,16,2500,TEX@MIN,MIN,TEX,,,,,6,C/1B/UTIL
58417-72261,OF,Guillermo,Guillermo Heredia,Heredia,11.26153799203726,13,2500,ATL@WSH,ATL,WSH,IL,Hamstring,,,,OF/UTIL
58417-16981,C,Yan,Yan Gomes,Gomes,8.387499809265137,16,2500,ATL@WSH,WSH,ATL,,,,,,C/1B/UTIL
58417-81506,OF,Jordan,Jordan Luplow,Luplow,10.25,22,2500,CLE@KC,CLE,KC,,,,,,OF/UTIL
58417-119401,C,Rafael,Rafael Marchan,Marchan,14.699999491373697,3,2500,MIL@PHI,PHI,MIL,,,,,0,C/1B/UTIL
58417-12123,C,Wilson,Wilson Ramos,Ramos,7.303571428571429,28,2500,DET@BOS,DET,BOS,,,,,4,C/1B/UTIL
58417-102370,1B/3B,Alec,Alec Bohm,Bohm,7.487096971081149,31,2500,MIL@PHI,PHI,MIL,,,,,5,C/1B/3B/UTIL
58417-79074,3B,Austin,Austin Riley,Riley,8.023333231608072,30,2400,ATL@WSH,ATL,WSH,,,,,,3B/UTIL
58417-85277,2B/3B,Cavan,Cavan Biggio,Biggio,6.292000122070313,25,2400,TOR@OAK,TOR,OAK,,,,,,2B/3B/UTIL
58417-79272,OF,Lourdes,Lourdes Gurriel Jr.,Gurriel Jr.,6.465384850135217,26,2400,TOR@OAK,TOR,OAK,,,,,,OF/UTIL
58417-71217,C,Omar,Omar Narvaez,Narvaez,9.040908813476562,22,2400,MIL@PHI,MIL,PHI,IL,Hamstring,,,0,C/1B/UTIL
58417-82611,OF,Akil,Akil Baddoo,Baddoo,8.560869299847147,23,2400,DET@BOS,DET,BOS,,,,,9,OF/UTIL
58417-53993,OF,Harold,Harold Ramirez,Ramirez,10.466666539510092,3,2400,CLE@KC,CLE,KC,,,,,,OF/UTIL
58417-13034,SS/OF,Charlie,Charlie Culberson,Culberson,7.475,20,2400,TEX@MIN,TEX,MIN,,,,,8,SS/OF/UTIL
58417-17167,1B,Brad,Brad Miller,Miller,6.419047764369419,21,2400,MIL@PHI,PHI,MIL,,,,,2,C/1B/UTIL
58417-54049,2B,Aledmys,Aledmys Diaz,Diaz,8.911110772026909,18,2400,HOU@NYY,HOU,NYY,,,,,0,2B/UTIL
58417-13099,C,Travis,Travis d'Arnaud,d'Arnaud,6.543478260869565,23,2400,ATL@WSH,ATL,WSH,IL,Thumb,,,,C/1B/UTIL
58417-82824,1B,Mike,Mike Ford,Ford,6.530000305175781,10,2400,HOU@NYY,NYY,HOU,,,,,6,C/1B/UTIL
58417-102285,OF,Cristian,Cristian Pache,Pache,4.6,15,2400,ATL@WSH,ATL,WSH,,,,,,OF/UTIL
58417-52150,OF,Clint,Clint Frazier,Frazier,5.395999755859375,25,2400,HOU@NYY,NYY,HOU,,,,,9,OF/UTIL
58417-52153,OF,David,David Dahl,Dahl,6.248148035120081,27,2400,TEX@MIN,TEX,MIN,,,,,6,OF/UTIL
58417-68586,SS,Dansby,Dansby Swanson,Swanson,6.4633331298828125,30,2400,ATL@WSH,ATL,WSH,,,,,,SS/UTIL
58417-102453,SS,Zack,Zack Short,Short,4.5,2,2300,DET@BOS,DET,BOS,,,,,0,SS/UTIL
58417-21637,OF,Jackie,Jackie Bradley Jr.,Bradley Jr.,6.917241589776401,29,2300,MIL@PHI,MIL,PHI,,,,,5,OF/UTIL
58417-12462,1B,Mitch,Mitch Moreland,Moreland,7.652000122070312,25,2300,TOR@OAK,OAK,TOR,,,,,,C/1B/UTIL
58417-79141,C,Ryan,Ryan O'Hearn,O'Hearn,8.074999809265137,8,2300,CLE@KC,KC,CLE,,,,,7,C/1B/UTIL
58417-21797,2B/OF,Jose,Jose Peraza,Peraza,2.066666603088379,3,2300,NYM@STL,NYM,STL,,,,,0,2B/OF/UTIL
58417-13685,3B/OF,Brock,Brock Holt,Holt,6.793333435058594,15,2300,TEX@MIN,TEX,MIN,IL,Hamstring,,,0,3B/OF/UTIL
58417-79277,1B,Rowdy,Rowdy Tellez,Tellez,4.638888888888889,18,2300,TOR@OAK,TOR,OAK,,,,,,C/1B/UTIL
58417-16947,2B,Jonathan,Jonathan Schoop,Schoop,5.021428789411273,28,2300,DET@BOS,DET,BOS,,,,,2,2B/UTIL
58417-12168,2B,Starlin,Starlin Castro,Castro,6.503846388596755,26,2300,ATL@WSH,WSH,ATL,,,,,,2B/UTIL
58417-13209,C,Manny,Manny Pina,Pina,6.909999847412109,10,2300,MIL@PHI,MIL,PHI,IL,Toe,,,0,C/1B/UTIL
58417-102331,2B/SS,Nicky,Nicky Lopez,Lopez,6.527586312129579,29,2300,CLE@KC,KC,CLE,,,,,9,2B/SS/UTIL
58417-97257,OF,Myles,Myles Straw,Straw,7.5,29,2300,HOU@NYY,HOU,NYY,,,,,8,OF/UTIL
58417-68589,SS/OF,Amed,Amed Rosario,Rosario,6.315999755859375,25,2300,CLE@KC,CLE,KC,,,,,,SS/OF/UTIL
58417-5118,1B,Miguel,Miguel Cabrera,Cabrera,4.947058733771829,17,2300,DET@BOS,DET,BOS,,,,,0,C/1B/UTIL
58417-102411,C,Andrew,Andrew Knizner,Knizner,4.5235295015222885,17,2200,NYM@STL,STL,NYM,,,,,,C/1B/UTIL
58417-135224,OF,Yadiel,Yadiel Hernandez,Hernandez,5.956250190734863,16,2200,ATL@WSH,WSH,ATL,,,,,,OF/UTIL
58417-60652,2B,Christian,Christian Arroyo,Arroyo,6.595454822887074,22,2200,DET@BOS,BOS,DET,DTD,Hand,,,,2B/UTIL
58417-38326,OF,Nomar,Nomar Mazara,Mazara,6.508333206176758,12,2200,DET@BOS,DET,BOS,IL,Abdomen,,,0,OF/UTIL
58417-16945,C,Gary,Gary Sanchez,Sanchez,6.930000305175781,20,2200,HOU@NYY,NYY,HOU,,,,,0,C/1B/UTIL
58417-21074,OF,Michael A.,Michael A. Taylor,Taylor,7.2928570338657925,28,2200,CLE@KC,KC,CLE,,,,,8,OF/UTIL
58417-119404,SS/2B,Nick,Nick Maton,Maton,5.506249904632568,16,2200,MIL@PHI,PHI,MIL,,,,,7,2B/SS/UTIL
58417-82555,3B/SS,Willi,Willi Castro,Castro,5.48518541124132,27,2200,DET@BOS,DET,BOS,,,,,0,3B/SS/UTIL
58417-52878,OF,Billy,Billy McKinney,McKinney,5.113793208681304,29,2200,MIL@PHI,MIL,PHI,,,,,7,OF/UTIL
58417-21165,C,Roberto,Roberto Perez,Perez,7.721052470960115,19,2200,CLE@KC,CLE,KC,IL,Finger,,,,C/1B/UTIL
58417-14038,OF,Khris,Khris Davis,Davis,6.226666768391927,30,2200,TEX@MIN,TEX,MIN,IL,Quadriceps,,,0,OF/UTIL
58417-84742,C,Willians,Willians Astudillo,Astudillo,6.261904761904762,21,2200,TEX@MIN,MIN,TEX,,,,,4,C/1B/UTIL
58417-68478,2B/OF,Chad,Chad Pinder,Pinder,7.050000190734863,4,2200,TOR@OAK,OAK,TOR,IL,Knee,,,,2B/OF/UTIL
58417-68481,OF,Roman,Roman Quinn,Quinn,4.466666539510091,24,2200,MIL@PHI,PHI,MIL,IL,Finger,,,0,OF/UTIL
58417-102284,C,William,William Contreras,Contreras,15.699999491373697,3,2200,ATL@WSH,ATL,WSH,,,,,,C/1B/UTIL
58417-81948,SS,Breyvic,Breyvic Valera,Valera,,,2100,TOR@OAK,TOR,OAK,,,,,,SS/UTIL
58417-38973,OF,Tyrone,Tyrone Taylor,Taylor,7.088888804117839,18,2100,MIL@PHI,MIL,PHI,,,,,3,OF/UTIL
58417-116840,C,Deivy,Deivy Grullon,Grullon,9.5,1,2100,NYM@STL,NYM,STL,,,,,0,C/1B/UTIL
58417-13430,2B/3B/SS,Jonathan,Jonathan Villar,Villar,4.80454531582919,22,2100,NYM@STL,NYM,STL,,,,,7,2B/3B/SS/UTIL
58417-83164,OF,Jake,Jake Cave,Cave,4.429629573115596,27,2100,TEX@MIN,MIN,TEX,,,,,0,OF/UTIL
58417-85249,1B/3B,Bobby,Bobby Dalbec,Dalbec,4.823999938964843,25,2100,DET@BOS,BOS,DET,,,,,,C/1B/3B/UTIL
58417-79173,OF,Corey,Corey Ray,Ray,6.199999809265137,1,2100,MIL@PHI,MIL,PHI,,,,,0,OF/UTIL
58417-118120,C,Jonah,Jonah Heim,Heim,5.936363913796165,11,2100,TEX@MIN,TEX,MIN,,,,,9,C/1B/UTIL
58417-13694,1B/OF,Marwin,Marwin Gonzalez,Gonzalez,7.5679998779296875,25,2100,DET@BOS,BOS,DET,,,,,,C/1B/OF/UTIL
58417-38276,OF,Albert,Albert Almora Jr.,Almora Jr.,0.6133333206176758,15,2100,NYM@STL,NYM,STL,,,,,0,OF/UTIL
58417-79279,OF,Andrew,Andrew Stevenson,Stevenson,4.295833269755046,24,2100,ATL@WSH,WSH,ATL,,,,,,OF/UTIL
58417-38319,OF,Odubel,Odubel Herrera,Herrera,1.5199999809265137,10,2100,MIL@PHI,PHI,MIL,,,,,8,OF/UTIL
58417-82655,C,Danny,Danny Jansen,Jansen,2.5,21,2100,TOR@OAK,TOR,OAK,,,,,,C/1B/UTIL
58417-116450,1B,Seth,Seth Brown,Brown,5.642857142857143,21,2100,TOR@OAK,OAK,TOR,,,,,,C/1B/UTIL
58417-17171,C,James,James McCann,McCann,4.820000076293946,20,2100,NYM@STL,NYM,STL,,,,,8,C/1B/UTIL
58417-13188,2B/3B,Jean,Jean Segura,Segura,7.994117288028493,17,2100,MIL@PHI,PHI,MIL,IL,Quadriceps,,,0,2B/3B/UTIL
58417-68563,OF,Victor,Victor Robles,Robles,5.142307574932392,26,2100,ATL@WSH,WSH,ATL,,,,,,OF/UTIL
58417-5122,C,Alex,Alex Avila,Avila,5.666666666666667,6,2000,ATL@WSH,WSH,ATL,,,,,,C/1B/UTIL
58417-97291,2B,Harold,Harold Castro,Castro,2.747058868408203,17,2000,DET@BOS,DET,BOS,,,,,6,2B/UTIL
58417-102417,SS,Anderson,Anderson Tejeda,Tejeda,3.0399999618530273,5,2000,TEX@MIN,TEX,MIN,,,,,0,SS/UTIL
58417-102418,2B,Eli,Eli White,White,4.084210446006374,19,2000,TEX@MIN,TEX,MIN,,,,,0,2B/UTIL
58417-135195,C,Sebastian,Sebastian Rivero,Rivero,,,2000,CLE@KC,KC,CLE,,,,,0,C/1B/UTIL
58417-135207,2B,Alex,Alex De Goti,De Goti,9.449999809265137,2,2000,HOU@NYY,HOU,NYY,,,,,0,2B/UTIL
58417-135216,OF,Chas,Chas McCormick,McCormick,6.121428353445871,14,2000,HOU@NYY,HOU,NYY,,,,,0,OF/UTIL
58417-104511,OF,Kyle,Kyle Garlick,Garlick,5.5499997820172995,14,2000,TEX@MIN,MIN,TEX,,,,,5,OF/UTIL
58417-148547,OF,Scott,Scott Hurst,Hurst,0,7,2000,NYM@STL,STL,NYM,,,,,,OF/UTIL
58417-21573,OF,Jace,Jace Peterson,Peterson,6.8599998474121096,10,2000,MIL@PHI,MIL,PHI,IL,Thumb,,,0,OF/UTIL
58417-102485,OF,Kyle,Kyle Isbel,Isbel,5.958333333333333,12,2000,CLE@KC,KC,CLE,,,,,0,OF/UTIL
58417-102497,OF,Ronnie,Ronnie Dawson,Dawson,4.133333206176758,3,2000,HOU@NYY,HOU,NYY,,,,,0,OF/UTIL
58417-82021,C,Tomas,Tomas Nido,Nido,6.237500190734863,8,2000,NYM@STL,NYM,STL,,,,,0,C/1B/UTIL
58417-102513,C,Mario,Mario Feliciano,Feliciano,6.199999809265137,1,2000,MIL@PHI,MIL,PHI,,,,,0,C/1B/UTIL
58417-135282,OF,Josh,Josh Palacios,Palacios,7.240000152587891,10,2000,TOR@OAK,TOR,OAK,,,,,,OF/UTIL
58417-38004,C,Austin,Austin Hedges,Hedges,5.372727134011009,11,2000,CLE@KC,CLE,KC,,,,,,C/1B/UTIL
58417-135284,C,Riley,Riley Adams,Adams,,,2000,TOR@OAK,TOR,OAK,,,,,,C/1B/UTIL
58417-135290,1B,John,John Nogowski,Nogowski,1.1846153552715595,13,2000,NYM@STL,STL,NYM,IL,Hand,,,,C/1B/UTIL
58417-116865,1B,Ryan,Ryan McBroom,McBroom,1.8399999618530274,5,2000,CLE@KC,KC,CLE,,,,,0,C/1B/UTIL
58417-13451,SS,Ronald,Ronald Torreyes,Torreyes,1,3,2000,MIL@PHI,PHI,MIL,IL,Undisclosed,,,0,SS/UTIL
58417-73875,OF,Jose,Jose Martinez,Martinez,5.147058823529412,34,2000,NYM@STL,NYM,STL,IL,Knee,,,0,OF/UTIL
58417-5282,C,Jeff,Jeff Mathis,Mathis,5.737499872843425,24,2000,ATL@WSH,ATL,WSH,,,,,,C/1B/UTIL
58417-102577,SS,Santiago,Santiago Espinal,Espinal,4.076923076923077,13,2000,TOR@OAK,TOR,OAK,,,,,,SS/UTIL
58417-102584,C,Tres,Tres Barrera,Barrera,0,1,2000,ATL@WSH,WSH,ATL,,,,,,C/1B/UTIL
58417-39125,C,Tomas,Tomas Telis,Telis,,,2000,TEX@MIN,MIN,TEX,,,,,0,C/1B/UTIL
58417-60636,OF,Derek,Derek Hill,Hill,0,2,2000,DET@BOS,DET,BOS,,,,,0,OF/UTIL
58417-13535,2B/SS,Ehire,Ehire Adrianza,Adrianza,5.820000076293946,20,2000,ATL@WSH,ATL,WSH,,,,,,2B/SS/UTIL
58417-60641,2B,Nick,Nick Gordon,Gordon,,,2000,TEX@MIN,MIN,TEX,,,,,7,2B/UTIL
58417-83173,C,Jose,Jose Trevino,Trevino,5.221739064092222,23,2000,TEX@MIN,TEX,MIN,,,,,0,C/1B/UTIL
58417-83177,C,Grayson,Grayson Greiner,Greiner,4.8363637057217685,11,2000,DET@BOS,DET,BOS,,,,,0,C/1B/UTIL
58417-60649,C,Alex,Alex Jackson,Jackson,2.4399999618530273,10,2000,ATL@WSH,ATL,WSH,IL,Hamstring,,,,C/1B/UTIL
58417-79087,1B/2B,Michael,Michael Chavis,Chavis,3.200000047683716,1,2000,DET@BOS,BOS,DET,,,,,,C/1B/2B/UTIL
58417-5359,SS,Elvis,Elvis Andrus,Andrus,4.313333129882812,30,2000,TOR@OAK,OAK,TOR,,,,,,SS/UTIL
58417-79112,3B,Yu,Yu Chang,Chang,3.475,20,2000,CLE@KC,CLE,KC,,,,,,3B/UTIL
58417-5390,2B,Robinson,Robinson Cano,Cano,9.951020532724808,49,2000,NYM@STL,NYM,STL,NA,Suspension,,,0,2B/UTIL
58417-79127,OF,Derek,Derek Fisher,Fisher,6.46875,16,2000,MIL@PHI,MIL,PHI,IL,Hamstring,,,0,OF/UTIL
58417-79128,C,Garrett,Garrett Stubbs,Stubbs,0,1,2000,HOU@NYY,HOU,NYY,,,,,0,C/1B/UTIL
58417-12577,OF,Jarrod,Jarrod Dyson,Dyson,3.4124999046325684,16,2000,CLE@KC,KC,CLE,,,,,0,OF/UTIL
58417-110911,OF,Robel,Robel Garcia,Garcia,1.7444444232516818,9,2000,HOU@NYY,HOU,NYY,,,,,0,OF/UTIL
58417-79176,OF,JT,JT Riddle,Riddle,2.299999952316284,4,2000,TEX@MIN,MIN,TEX,,,,,0,OF/UTIL
58417-79189,2B,Travis,Travis Blankenhorn,Blankenhorn,3.200000047683716,1,2000,TEX@MIN,MIN,TEX,,,,,0,2B/UTIL
58417-79190,C,Ben,Ben Rortvedt,Rortvedt,4.233333269755046,3,2000,TEX@MIN,MIN,TEX,,,,,9,C/1B/UTIL
58417-79195,3B/OF,Miguel,Miguel Andujar,Andujar,5.166666666666667,21,2000,HOU@NYY,NYY,HOU,,,,,0,3B/OF/UTIL
58417-38247,2B/3B,Hanser,Hanser Alberto,Alberto,4.195652173913044,23,2000,CLE@KC,KC,CLE,,,,,0,2B/3B/UTIL
58417-79211,OF,Mickey,Mickey Moniak,Moniak,4.709999847412109,10,2000,MIL@PHI,PHI,MIL,,,,,0,OF/UTIL
58417-79213,2B/OF,Scott,Scott Kingery,Kingery,0.3333333333333333,9,2000,MIL@PHI,PHI,MIL,,,,,0,2B/OF/UTIL
58417-79212,C,Andrew,Andrew Knapp,Knapp,4.006666564941407,15,2000,MIL@PHI,PHI,MIL,,,,,6,C/1B/UTIL
58417-13687,3B,Jordy,Jordy Mercer,Mercer,3.01818188753995,11,2000,ATL@WSH,WSH,ATL,,,,,,3B/UTIL
58417-13691,OF,Ender,Ender Inciarte,Inciarte,2.7999998728434243,12,2000,ATL@WSH,ATL,WSH,IL,Hamstring,,,,OF/UTIL
58417-21890,SS,Orlando,Orlando Arcia,Arcia,1.625,4,2000,ATL@WSH,ATL,WSH,,,,,,SS/UTIL
58417-79240,C,Aramis,Aramis Garcia,Garcia,3.584615267240084,13,2000,TOR@OAK,OAK,TOR,IL,Illness,,,,C/1B/UTIL
58417-79247,2B,Edmundo,Edmundo Sosa,Sosa,2.0222223069932728,9,2000,NYM@STL,STL,NYM,,,,,,2B/UTIL
58417-79255,1B,Jake,Jake Bauers,Bauers,3.4833332697550454,24,2000,CLE@KC,CLE,KC,,,,,,C/1B/UTIL
58417-79263,OF,Leody,Leody Taveras,Taveras,3.0600001017252603,15,2000,TEX@MIN,TEX,MIN,,,,,0,OF/UTIL
58417-79262,1B,Ronald,Ronald Guzman,Guzman,3.1000001089913503,7,2000,TEX@MIN,TEX,MIN,IL,Knee,,,0,C/1B/UTIL
58417-79267,2B,Andy,Andy Ibanez,Ibanez,4.75,2,2000,TEX@MIN,TEX,MIN,,,,,0,2B/UTIL
58417-118181,1B/3B,Taylor,Taylor Jones,Jones,6.299999872843425,3,2000,HOU@NYY,HOU,NYY,,,,,0,C/1B/3B/UTIL
58417-118189,C,Ali,Ali Sanchez,Sanchez,6,1,2000,NYM@STL,STL,NYM,,,,,,C/1B/UTIL
58417-101835,C,Austin,Austin Allen,Allen,0,1,2000,TOR@OAK,OAK,TOR,,,,,,C/1B/UTIL
58417-118222,2B,Mark,Mark Mathias,Mathias,4.087500095367432,16,2000,MIL@PHI,MIL,PHI,IL,Shoulder,,,0,2B/UTIL
58417-101844,OF,Lane,Lane Thomas,Thomas,2.25,4,2000,NYM@STL,STL,NYM,,,,,,OF/UTIL
58417-82414,OF,Victor,Victor Reyes,Reyes,4.009999847412109,20,2000,DET@BOS,DET,BOS,,,,,8,OF/UTIL
58417-96764,OF,Jonathan,Jonathan Davis,Davis,3.4529412213493798,17,2000,TOR@OAK,TOR,OAK,,,,,,OF/UTIL
58417-95776,OF,Pablo,Pablo Reyes,Reyes,1.9249999523162842,8,2000,MIL@PHI,MIL,PHI,,,,,0,OF/UTIL
58417-13892,3B/OF,Hernan,Hernan Perez,Perez,1.2199999809265136,10,2000,ATL@WSH,WSH,ATL,,,,,,3B/OF/UTIL
58417-119368,C,Ryan,Ryan Jeffers,Jeffers,3.6454544067382812,11,2000,TEX@MIN,MIN,TEX,,,,,0,C/1B/UTIL
58417-80459,OF,Franchy,Franchy Cordero,Cordero,3.5347827413807744,23,2000,DET@BOS,BOS,DET,,,,,,OF/UTIL
58417-116339,3B,Abraham,Abraham Toro,Toro,1,6,2000,HOU@NYY,HOU,NYY,IL,Oblique,,,0,3B/UTIL
58417-118398,SS,Vimael,Vimael Machin,Machin,2.242857115609305,7,2000,TOR@OAK,OAK,TOR,,,,,,SS/UTIL
58417-17025,2B/3B,Joe,Joe Panik,Panik,3.7578948171515214,19,2000,TOR@OAK,TOR,OAK,DTD,Calf,,,,2B/3B/UTIL
58417-119439,C,Sam,Sam Huff,Huff,10.5,10,2000,TEX@MIN,TEX,MIN,IL,Knee,,,0,C/1B/UTIL
58417-81570,C,Cam,Cam Gallagher,Gallagher,1.3888888888888888,9,2000,CLE@KC,KC,CLE,IL,Concussion,,,0,C/1B/UTIL
58417-82605,1B/2B,Keston,Keston Hiura,Hiura,5.465384850135217,26,2000,MIL@PHI,MIL,PHI,,,,,0,C/1B/2B/UTIL
58417-82612,OF,Brent,Brent Rooker,Rooker,4.275000095367432,8,2000,TEX@MIN,MIN,TEX,,,,,0,OF/UTIL
58417-82617,2B/SS,Andres,Andres Gimenez,Gimenez,5.516666412353516,24,2000,CLE@KC,CLE,KC,,,,,,2B/SS/UTIL
58417-82616,SS,Luis,Luis Guillorme,Guillorme,2.8142858232770647,14,2000,NYM@STL,NYM,STL,IL,Oblique,,,0,SS/UTIL
58417-82626,OF,Adam,Adam Haseley,Haseley,2.3777777353922525,9,2000,MIL@PHI,PHI,MIL,O,Personal,,,0,OF/UTIL
58417-82646,OF,Justin,Justin Williams,Williams,5.096666463216146,30,2000,NYM@STL,STL,NYM,,,,,,OF/UTIL
58417-82659,3B,Carter,Carter Kieboom,Kieboom,1.5,2,2000,ATL@WSH,WSH,ATL,,,,,,3B/UTIL
58417-82661,OF,Daniel,Daniel Johnson,Johnson,0,2,2000,CLE@KC,CLE,KC,,,,,,OF/UTIL
58417-82660,2B,Luis,Luis Garcia,Garcia,1.5333333015441895,6,2000,ATL@WSH,WSH,ATL,,,,,,2B/UTIL
58417-148210,OF,Cody,Cody Wilson,Wilson,0,1,2000,ATL@WSH,WSH,ATL,,,,,,OF/UTIL
58417-112379,OF,Tim,Tim Lopes,Lopes,6.819565482761549,46,2000,MIL@PHI,MIL,PHI,IL,Oblique,,,0,OF/UTIL
58417-52995,C,Luke,Luke Maile,Maile,4.340000152587891,5,2000,MIL@PHI,MIL,PHI,,,,,8,C/1B/UTIL
58417-53007,3B,Daniel,Daniel Robertson,Robertson,2.033333248562283,18,2000,MIL@PHI,MIL,PHI,IL,Concussion,,,0,3B/UTIL
58417-70435,OF,Ben,Ben Gamel,Gamel,1.6545455239035867,11,2000,CLE@KC,CLE,KC,,,,,,OF/UTIL
58417-5948,OF,Brett,Brett Gardner,Gardner,4.128571283249628,21,2000,HOU@NYY,NYY,HOU,,,,,0,OF/UTIL
58417-54080,OF,Austin,Austin Dean,Dean,4.572222391764323,18,2000,NYM@STL,STL,NYM,,,,,,OF/UTIL
58417-13152,1B/3B,Matt,Matt Carpenter,Carpenter,4.565517030913254,29,2000,NYM@STL,STL,NYM,,,,,,C/1B/3B/UTIL
58417-6005,OF,Matt,Matt Joyce,Joyce,2.355555640326606,18,2000,MIL@PHI,PHI,MIL,IL,Calf,,,0,OF/UTIL
58417-68471,2B,Tony,Tony Kemp,Kemp,4.636842024953742,19,2000,TOR@OAK,OAK,TOR,,,,,,2B/UTIL
58417-68470,OF,JaCoby,JaCoby Jones,Jones,4.491304480511209,23,2000,DET@BOS,DET,BOS,,,,,7,OF/UTIL
58417-149374,SS,Sean,Sean Kazmar Jr.,Kazmar Jr.,0,3,2000,ATL@WSH,ATL,WSH,,,,,,SS/UTIL
58417-68499,3B/OF,Johan,Johan Camargo,Camargo,0.3333333333333333,9,2000,ATL@WSH,ATL,WSH,,,,,,3B/OF/UTIL
58417-68537,2B/SS,Tyler,Tyler Wade,Wade,1.200000029343825,13,2000,HOU@NYY,NYY,HOU,,,,,0,2B/SS/UTIL
58417-13253,C,Martin,Martin Maldonado,Maldonado,2.752380916050502,21,2000,HOU@NYY,HOU,NYY,,,,,9,C/1B/UTIL
58417-80836,SS,Tzu-Wei,Tzu-Wei Lin,Lin,0,1,2000,TEX@MIN,MIN,TEX,,,,,0,SS/UTIL
58417-52171,C,Kevin,Kevin Plawecki,Plawecki,3.959999847412109,10,2000,DET@BOS,BOS,DET,,,,,,C/1B/UTIL
58417-12237,C,Jonathan,Jonathan Lucroy,Lucroy,5,5,2000,ATL@WSH,WSH,ATL,,,,,,C/1B/UTIL
58417-52182,C,Reese,Reese McGuire,McGuire,3,1,2000,TOR@OAK,TOR,OAK,,,,,,C/1B/UTIL
58417-5104,3B,Pablo,Pablo Sandoval,Sandoval,5.145454406738281,22,2000,ATL@WSH,ATL,WSH,,,,,,3B/UTIL